6ab7a7ede306bba4d420f99ebf421f8a,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0012.tif,scpa-023546-0012.tif,31975860
68d24da4db57f0f3741798e7a4bb6ecd,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0037.tif,scpa-023546-0037.tif,31867360
27cc89a93d5f56e02b44a384829ccb82,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0052.tif,scpa-023546-0052.tif,31527488
c4c203829412869676ecbe74c813c64b,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0023.tif,scpa-023546-0023.tif,31986528
9baee4d821a731fe63c3db9d1c85f0c0,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0064.tif,scpa-023546-0064.tif,31842880
7b59cf723ac3803a40f98d521a6a719c,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0028.tif,scpa-023546-0028.tif,31615200
9d59a7891d51a2c75f95ab4fbefa176f,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0027.tif,scpa-023546-0027.tif,32125580
2ac072e018b169d1f2a35fef11b81971,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0046.tif,scpa-023546-0046.tif,32188808
62b6233560b327cf97dcbcb2dd29adb2,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0041.tif,scpa-023546-0041.tif,32149408
05626542cfc3938464f002c485b12e3b,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0057.tif,scpa-023546-0057.tif,31669392
e97b636d396a32f7f95ba874f5891cf3,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0019.tif,scpa-023546-0019.tif,32117652
4ab5cacc110db7fcd8f598f61a5d13d3,/libr/archives/projectsexport/DCR_Projects_Archive031 Date 03202014/DCR Projects/Archive/NOVEMBER/scpa/scpa-023546-0047.tif,scpa-023546-0047.tif,32112312
